TradeID,Date,Stock,Sector,Industry,Signal,Reason,Confidence,EntryPrice,CurrentPrice,Highest,Lowest,EMA20,EMA50,EMA200,RSI,MACD,ADX,ATR,VolumeRatio,RelativeStrength,MomentumIndicators,VolatilityIndicator,VolumeIndicators,BreakoutIndicators,IchimokuIndicators,PatternIndicators,Breakout,Pullback,score,probability,confidence,ranking,SELL score 00.00,SELL Confidence 00.00,SELL Passed 0/0,SELL  probability  %,BUT score 00.00,BUT Confidence 00.00,BUT Passed 0/0,BUT  probability  %,portfolio_allowed,latest_close,market_regime,Decision=NO_TRADE/TRADE,Grade=ACCEPT/REJECT,Rank=0.00,Confidence=0.00,PositionSize,PositionRULE,StopLoss,Target1,Target2,RiskReward,ExpectedHoldDays,HoldingDays,Return,MaxProfit,MaxDrawdown,TechnicalScore,FundamentalScore,NewsScore,OverallScore,Status,ExitReason,ExitDate,AIComment,AIVersion,ANALYSIS REPORT,LEARNIG,OPTIMER,BACKTESET,BuyTier1Passed,BuyTier1Detail,BuyTier2Score,BuyTier3Score,BuyOverallScore,BuyThreshold,SellTier1Passed,SellTier1Detail,SellTier2Score,SellTier3Score,SellOverallScore,SellThreshold,Tier4Block
243,2026-07-23,IRFC.NS,Financial Services,Credit Services,NO_TRADE,"BUY engine validation failed (combined score 37.4, need 65). | SELL engine validation failed (combined score 66.6, need 65). | BUY Strength : 35.32 | SELL Strength : 72.12 | Neither BUY nor SELL satisfied minimum requirements. | Trade Grade : REJECT | Decision Quality : 62.91 |  | ========== AI DECISION ========== | Final Action : NO_TRADE | AI rejected the trade due to insufficient conviction. |  | BUY Score : 41.24 | SELL Score : 64.01 | BUY Probability : 29.40% | SELL Probability : 80.23% | R",53.7,87.03,87.03,138.0,86.51,89.86,93.51,105.98,30.93,-2.01,54.38,1.35,0.71,0.97,RSI:30.93 STOCH:12.68 ADX:54.38,ATR:1.35,CMF:-0.27 MFI:35.59 VolRatio:0.71,NO,BEAR,NONE,NO,NO,64.01,80.23,53.7,72.12,64.01,53.7,26 of 39,80.23,41.24,42.21,8 of 39,29.4,False,87.03,BEAR,NO_TRADE,REJECT,72.12,53.7,0,Decision engine rejected trade.,84.33,89.73,91.75,1.0,0,,,,,70.0,46.63,100.0,64.01,,,,Trade Grade : REJECT,v1.0,,,,,False,ema_alignment=False; market_trend=False; sma_alignment=False,21.21,59.4,42.21,58.0,True,ema_alignment=True; market_trend=True; sma_alignment=True,69.7,40.6,53.7,58.0,Decision engine rejected trade.
244,2026-07-23,IREDA.NS,Financial Services,Credit Services,SELL,"BUY engine validation failed (combined score 24.6, need 65). | SELL engine validation passed (combined score 72.5). | BUY Strength : 22.39 | SELL Strength : 76.38 | SELL engine selected. | Trade Grade : B | Decision Quality : 74.23 |  | ========== AI DECISION ========== | Final Action : SELL | AI selected SELL after evaluating all engines. |  | SELL Explanation: | Bearish EMA alignment. | Bearish SMA alignment. | Price below EMA20. | Price below VWAP. | Supertrend is bearish. | Price below Ichim",72.08,119.68,119.68,163.35,108.65,123.5,125.22,131.96,29.17,-1.59,22.86,2.55,0.82,0.96,RSI:29.17 STOCH:2.6 ADX:22.86,ATR:2.55,CMF:-0.17 MFI:25.43 VolRatio:0.82,NO,BEAR,NONE,NO,NO,67.53,85.23,72.08,76.38,67.53,63.32,26 of 39,85.23,31.36,29.86,5 of 39,13.42,False,119.68,BEAR,SELL,REJECT,76.38,72.08,0,Insufficient historical candles.,124.78,114.58,110.76,1.0,10,,,,,85.0,46.5,0.0,67.53,WATCH,,,Trade Grade : B,v1.0,,,,,False,ema_alignment=False; market_trend=False; sma_alignment=False,15.15,41.89,29.86,58.0,True,ema_alignment=True; market_trend=True; sma_alignment=True,69.7,58.11,63.32,58.0,Insufficient historical candles.
245,2026-07-23,IGL.NS,Utilities,Utilities - Regulated Gas,NO_TRADE,"BUY engine validation failed (combined score 36.5, need 65). | SELL engine validation failed (combined score 66.7, need 65). | BUY Strength : 32.56 | SELL Strength : 74.42 | Neither BUY nor SELL satisfied minimum requirements. | Trade Grade : REJECT | Decision Quality : 61.64 |  | ========== AI DECISION ========== | Final Action : NO_TRADE | AI rejected the trade due to insufficient conviction. |  | BUY Score : 39.40 | SELL Score : 65.85 | BUY Probability : 25.73% | SELL Probability : 82.99% | R",48.85,149.9,149.9,223.5,141.74,155.14,158.82,173.22,39.81,-2.92,48.35,3.11,0.71,0.97,RSI:39.81 STOCH:9.18 ADX:48.35,ATR:3.11,CMF:-0.51 MFI:49.46 VolRatio:0.71,NO,BEAR,NONE,NO,NO,65.85,82.99,48.85,74.42,65.85,48.85,26 of 39,82.99,39.4,45.69,8 of 39,25.73,False,149.9,BEAR,NO_TRADE,REJECT,74.42,48.85,0,Decision engine rejected trade.,143.68,156.12,160.78,1.0,0,,,,,80.0,62.64,100.0,65.85,,,,Trade Grade : REJECT,v1.0,,,,,False,ema_alignment=False; market_trend=False; sma_alignment=False,18.18,68.2,45.69,58.0,True,ema_alignment=True; market_trend=True; sma_alignment=True,69.7,31.8,48.85,58.0,Decision engine rejected trade.
246,2026-07-23,INDUSTOWER.NS,Communication Services,Telecom Services,NO_TRADE,"BUY engine validation failed (combined score 49.9, need 65). | SELL engine validation failed (combined score 54.7, need 65). | BUY Strength : 47.87 | SELL Strength : 61.05 | Neither BUY nor SELL satisfied minimum requirements. | Trade Grade : REJECT | Decision Quality : 57.85 |  | ========== AI DECISION ========== | Final Action : NO_TRADE | AI rejected the trade due to insufficient conviction. |  | BUY Score : 48.78 | SELL Score : 56.47 | BUY Probability : 46.95% | SELL Probability : 65.63% | R",54.65,390.25,390.25,481.5,312.55,400.2,407.02,411.97,55.67,-2.47,27.84,10.24,0.49,0.99,RSI:55.67 STOCH:38.14 ADX:27.84,ATR:10.24,CMF:-0.05 MFI:61.6 VolRatio:0.49,NO,BEAR,NONE,NO,NO,56.47,65.63,54.65,61.05,56.47,39.9,20 of 39,65.63,48.78,54.65,14 of 39,46.95,False,390.25,BEAR,NO_TRADE,REJECT,61.05,54.65,0,Decision engine rejected trade.,369.77,410.73,426.09,1.0,0,,,,,55.0,65.2,100.0,56.47,,,,Trade Grade : REJECT,v1.0,,,,,False,ema_alignment=False; market_trend=False; sma_alignment=False,36.36,69.61,54.65,58.0,True,ema_alignment=True; market_trend=True; sma_alignment=True,51.52,30.39,39.9,58.0,Decision engine rejected trade.
247,2026-07-23,INDUSINDBK.NS,Financial Services,Banks - Regional,BUY,"BUY engine validation passed (combined score 79.5). | SELL engine validation failed (combined score 39.3, need 65). | BUY Strength : 84.17 | SELL Strength : 43.84 | BUY engine selected. | Trade Grade : B+ | Decision Quality : 81.22 |  | ========== AI DECISION ========== | Final Action : BUY | AI selected BUY after evaluating all engines. |  | BUY Explanation: | Bullish EMA alignment. | Bullish SMA alignment. | Price above EMA20. | Price above VWAP. | Supertrend is bullish. | Price above Ichimoku",78.26,1005.5,1005.5,1077.85,710.6,1001.27,959.35,894.66,56.21,28.94,53.59,30.24,2.66,1.01,RSI:56.21 STOCH:38.61 ADX:53.59,ATR:30.24,CMF:0.17 MFI:70.18 VolRatio:2.66,NO,BULL,NONE,NO,YES,75.55,92.79,78.26,84.17,46.45,28.71,11 of 39,41.22,75.55,68.57,27 of 39,92.79,True,1005.5,BULL,BUY,ACCEPT,84.17,78.26,5,OK,945.02,1065.98,1111.34,1.0,15,,nan,0.0,0.0,90.0,57.0,100.0,75.55,CLOSED,HARD RISK EXIT: Risk engine flagged this symbol as unsafe.,2026-07-16,Trade Grade : B+,v1.0,,,,,True,ema_alignment=True; market_trend=True; sma_alignment=True,63.64,72.6,68.57,58.0,False,ema_alignment=False; market_trend=False; sma_alignment=False,30.3,27.4,28.71,58.0,
248,2026-07-23,NAUKRI.NS,Communication Services,Internet Content & Information,NO_TRADE,"BUY engine validation failed (combined score 63.2, need 65). | SELL engine validation failed (combined score 39.9, need 65). | BUY Strength : 62.96 | SELL Strength : 44.94 | Neither BUY nor SELL satisfied minimum requirements. | Trade Grade : REJECT | Decision Quality : 63.38 |  | ========== AI DECISION ========== | Final Action : NO_TRADE | AI rejected the trade due to insufficient conviction. |  | BUY Score : 57.66 | SELL Score : 47.09 | BUY Probability : 68.27% | SELL Probability : 42.78% | R",63.79,1189.3,1189.3,1485.0,908.3,1134.36,1071.91,1141.33,77.69,53.59,57.71,39.78,0.55,1.07,RSI:77.69 STOCH:81.6 ADX:57.71,ATR:39.78,CMF:-0.01 MFI:80.37 VolRatio:0.55,NO,BULL,BEARISH_ENGULFING,NO,NO,57.66,68.27,63.79,62.96,47.09,28.03,10 of 39,42.78,57.66,63.79,19 of 39,68.27,False,1189.3,SIDEWAYS,NO_TRADE,REJECT,62.96,63.79,0,Decision engine rejected trade.,1109.74,1268.86,1328.53,1.0,0,,,,,25.0,66.05,100.0,57.66,,,,Trade Grade : REJECT,v1.0,,,,,False,ema_alignment=False; market_trend=False; sma_alignment=False,51.52,73.83,63.79,58.0,False,ema_alignment=False; market_trend=False; sma_alignment=False,30.3,26.17,28.03,58.0,Decision engine rejected trade.
249,2026-07-23,INFY.NS,Technology,Information Technology Services,NO_TRADE,"BUY engine validation failed (combined score 52.7, need 65). | SELL engine validation failed (combined score 64.2, need 65). | BUY Strength : 53.23 | SELL Strength : 73.25 | Neither BUY nor SELL satisfied minimum requirements. | Trade Grade : REJECT | Decision Quality : 62.30 |  | ========== AI DECISION ========== | Final Action : NO_TRADE | AI rejected the trade due to insufficient conviction. |  | BUY Score : 51.85 | SELL Score : 64.90 | BUY Probability : 54.61% | SELL Probability : 81.61% | R",51.35,1047.4,1047.4,1728.0,982.4,1073.0,1111.72,1297.86,50.05,-9.83,21.79,29.28,1.14,0.99,RSI:50.05 STOCH:18.16 ADX:21.79,ATR:29.28,CMF:-0.23 MFI:62.56 VolRatio:1.14,NO,BEAR,NONE,NO,NO,64.9,81.61,51.35,73.25,64.9,43.2,24 of 39,81.61,51.85,51.35,10 of 39,54.61,False,1047.4,BEAR,NO_TRADE,REJECT,73.25,51.35,0,Decision engine rejected trade.,988.84,1105.96,1149.88,1.0,0,,,,,75.0,72.31,100.0,64.9,,,,Trade Grade : REJECT,v1.0,,,,,False,ema_alignment=False; market_trend=False; sma_alignment=False,24.24,73.52,51.35,58.0,True,ema_alignment=True; market_trend=True; sma_alignment=True,63.64,26.48,43.2,58.0,Decision engine rejected trade.
250,2026-07-23,INOXWIND.NS,Industrials,Specialty Industrial Machinery,SELL,"BUY engine validation failed (combined score 34.6, need 65). | SELL engine validation passed (combined score 79.3). | BUY Strength : 33.31 | SELL Strength : 86.59 | SELL engine selected. | Trade Grade : B+ | Decision Quality : 80.91 |  | ========== AI DECISION ========== | Final Action : SELL | AI selected SELL after evaluating all engines. |  | SELL Explanation: | Bearish EMA alignment. | Bearish SMA alignment. | Price below EMA20. | Price below VWAP. | Supertrend is bearish. | Price below Ichi",75.24,76.67,76.67,164.82,75.05,82.63,86.99,105.87,14.18,-3.17,61.93,2.19,1.24,0.91,RSI:14.18 STOCH:1.84 ADX:61.93,ATR:2.19,CMF:-0.36 MFI:34.51 VolRatio:1.24,NO,BEAR,NONE,NO,NO,78.59,94.58,75.24,86.59,78.59,62.34,31 of 39,94.58,39.91,37.66,7 of 39,26.72,False,76.67,BEAR,SELL,REJECT,86.59,75.24,0,Insufficient historical candles.,81.05,72.29,69.0,1.0,15,,,,,100.0,36.07,100.0,78.59,WATCH,,,Trade Grade : B+,v1.0,,,,,False,ema_alignment=False; market_trend=False; sma_alignment=False,18.18,53.59,37.66,58.0,True,ema_alignment=True; market_trend=True; sma_alignment=True,81.82,46.41,62.34,58.0,Insufficient historical candles.
251,2026-07-23,INTELLECT.NS,Technology,Software - Application,NO_TRADE,"BUY engine validation failed (combined score 38.6, need 65). | SELL engine validation failed (combined score 64.4, need 65). | BUY Strength : 37.52 | SELL Strength : 70.27 | Neither BUY nor SELL satisfied minimum requirements. | Trade Grade : REJECT | Decision Quality : 60.47 |  | ========== AI DECISION ========== | Final Action : NO_TRADE | AI rejected the trade due to insufficient conviction. |  | BUY Score : 42.64 | SELL Score : 62.61 | BUY Probability : 32.39% | SELL Probability : 77.92% | R",50.67,733.7,733.7,1244.6,595.2,751.51,744.38,824.53,34.29,1.05,17.82,27.73,0.67,0.97,RSI:34.29 STOCH:9.01 ADX:17.82,ATR:27.73,CMF:-0.17 MFI:39.88 VolRatio:0.67,NO,BEAR,NONE,NO,NO,62.61,77.92,50.67,70.27,62.61,50.67,22 of 39,77.92,42.64,41.15,7 of 39,32.39,False,733.7,BEAR,NO_TRADE,REJECT,70.27,50.67,0,Decision engine rejected trade.,678.24,789.16,830.76,1.0,0,,,,,65.0,47.61,100.0,62.61,,,,Trade Grade : REJECT,v1.0,,,,,False,ema_alignment=False; market_trend=False; sma_alignment=False,18.18,59.94,41.15,58.0,False,ema_alignment=False; market_trend=True; sma_alignment=False,63.64,40.06,50.67,58.0,Decision engine rejected trade.
252,2026-07-23,INDIGO.NS,Industrials,Airlines,NO_TRADE,"BUY engine validation failed (combined score 45.9, need 65). | SELL engine validation failed (combined score 72.9, need 65). | BUY Strength : 48.46 | SELL Strength : 80.16 | Neither BUY nor SELL satisfied minimum requirements. | Trade Grade : REJECT | Decision Quality : 68.04 |  | ========== AI DECISION ========== | Final Action : NO_TRADE | AI rejected the trade due to insufficient conviction. |  | BUY Score : 49.12 | SELL Score : 71.12 | BUY Probability : 47.80% | SELL Probability : 89.21% | R",55.91,5023.5,5023.5,6232.5,3895.2,5175.35,4982.66,4987.01,33.83,56.71,25.67,139.82,1.11,0.95,RSI:33.83 STOCH:10.93 ADX:25.67,ATR:139.82,CMF:-0.05 MFI:35.55 VolRatio:1.11,NO,BULL,NONE,NO,NO,71.12,89.21,55.91,80.16,71.12,55.91,24 of 39,89.21,49.12,40.0,8 of 39,47.8,False,5023.5,SIDEWAYS,NO_TRADE,REJECT,80.16,55.91,0,Decision engine rejected trade.,4743.86,5303.14,5512.87,1.0,0,,,,,75.0,32.5,100.0,71.12,,,,Trade Grade : REJECT,v1.0,,,,,False,ema_alignment=False; market_trend=False; sma_alignment=False,21.21,55.38,40.0,58.0,False,ema_alignment=False; market_trend=False; sma_alignment=False,69.7,44.62,55.91,58.0,Decision engine rejected trade.
253,2026-07-23,IGIL.NS,Basic Materials,Other Precious Metals & Mining,NO_TRADE,"BUY engine validation failed (combined score 49.0, need 65). | SELL engine validation failed (combined score 69.3, need 65). | BUY Strength : 50.88 | SELL Strength : 75.78 | Neither BUY nor SELL satisfied minimum requirements. | Trade Grade : REJECT | Decision Quality : 64.91 |  | ========== AI DECISION ========== | Final Action : NO_TRADE | AI rejected the trade due to insufficient conviction. |  | BUY Score : 50.50 | SELL Score : 67.00 | BUY Probability : 51.25% | SELL Probability : 84.55% | R",54.04,345.6,345.6,442.0,287.0,349.49,351.47,349.23,39.09,-2.96,35.38,9.29,1.8,0.99,RSI:39.09 STOCH:37.89 ADX:35.38,ATR:9.29,CMF:-0.14 MFI:42.57 VolRatio:1.8,NO,BEAR,NONE,NO,NO,67.0,84.55,54.04,75.78,67.0,54.04,22 of 39,84.55,50.5,44.59,11 of 39,51.25,False,345.6,SIDEWAYS,NO_TRADE,REJECT,75.78,54.04,0,Decision engine rejected trade.,327.02,364.18,378.12,1.0,0,,,,,75.0,58.0,0.0,67.0,,,,Trade Grade : REJECT,v1.0,,,,,False,ema_alignment=False; market_trend=False; sma_alignment=False,30.3,56.29,44.59,58.0,False,ema_alignment=False; market_trend=False; sma_alignment=False,66.67,43.71,54.04,58.0,Decision engine rejected trade.
254,2026-07-23,IKS.NS,Healthcare,Health Information Services,BUY,"BUY engine validation passed (combined score 66.1). | SELL engine validation failed (combined score 44.3, need 65). | BUY Strength : 69.36 | SELL Strength : 47.90 | BUY engine selected. | Trade Grade : C | Decision Quality : 67.63 |  | ========== AI DECISION ========== | Final Action : BUY | AI selected BUY after evaluating all engines. |  | BUY Explanation: | Bullish EMA alignment. | Bullish SMA alignment. | Price above VWAP. | Supertrend is bullish. | Price above Ichimoku Cloud. | Bullish mark",65.9,1815.6,1815.6,1933.0,1262.0,1832.85,1747.18,1630.54,47.25,46.05,53.21,59.49,0.43,0.99,RSI:47.25 STOCH:12.32 ADX:53.21,ATR:59.49,CMF:0.33 MFI:73.37 VolRatio:0.43,NO,BULL,NONE,NO,NO,61.95,76.76,65.9,69.36,48.8,35.88,15 of 39,47.0,61.95,58.66,20 of 39,76.76,False,1815.6,BULL,BUY,REJECT,69.36,65.9,0,Insufficient historical candles.,1696.62,1934.58,2023.81,1.0,10,,,,,50.0,51.31,100.0,61.95,WATCH,,,Trade Grade : C,v1.0,,,,,True,ema_alignment=True; market_trend=True; sma_alignment=True,45.45,69.47,58.66,58.0,False,ema_alignment=False; market_trend=False; sma_alignment=False,42.42,30.53,35.88,58.0,Insufficient historical candles.
255,2026-07-23,IPCALAB.NS,Healthcare,Drug Manufacturers - Specialty & Generic,BUY,"BUY engine validation passed (combined score 66.1). | SELL engine validation failed (combined score 44.4, need 65). | BUY Strength : 69.31 | SELL Strength : 47.95 | BUY engine selected. | Trade Grade : C | Decision Quality : 67.58 |  | ========== AI DECISION ========== | Final Action : BUY | AI selected BUY after evaluating all engines. |  | BUY Explanation: | Bullish EMA alignment. | Bullish SMA alignment. | Price above VWAP. | Supertrend is bullish. | Price above Ichimoku Cloud. | Bullish mark",65.85,1771.2,1771.2,1944.9,1251.6,1774.93,1691.01,1549.5,48.77,49.5,65.22,59.68,0.54,1.0,RSI:48.77 STOCH:19.84 ADX:65.22,ATR:59.68,CMF:0.17 MFI:68.15 VolRatio:0.54,NO,BULL,NONE,NO,NO,61.92,76.71,65.85,69.31,48.83,35.94,15 of 39,47.08,61.92,58.61,20 of 39,76.71,False,1771.2,BULL,BUY,REJECT,69.31,65.85,0,Insufficient historical candles.,1651.84,1890.56,1980.08,1.0,10,,,,,50.0,51.13,100.0,61.92,WATCH,,,Trade Grade : C,v1.0,,,,,True,ema_alignment=True; market_trend=True; sma_alignment=True,45.45,69.37,58.61,58.0,False,ema_alignment=False; market_trend=False; sma_alignment=False,42.42,30.63,35.94,58.0,Insufficient historical candles.
256,2026-07-23,JBCHEPHARM.NS,Healthcare,Drug Manufacturers - Specialty & Generic,BUY,"BUY engine validation passed (combined score 68.0). | SELL engine validation failed (combined score 42.0, need 65). | BUY Strength : 71.43 | SELL Strength : 45.25 | BUY engine selected. | Trade Grade : C | Decision Quality : 69.64 |  | ========== AI DECISION ========== | Final Action : BUY | AI selected BUY after evaluating all engines. |  | BUY Explanation: | Bullish EMA alignment. | Bullish SMA alignment. | Price above EMA20. | Price above VWAP. | Supertrend is bullish. | Price above Ichimoku ",67.84,2408.9,2408.9,2525.5,1638.5,2381.18,2284.74,2045.66,64.62,51.53,63.76,43.5,0.0,1.01,RSI:64.62 STOCH:40.99 ADX:63.76,ATR:43.5,CMF:0.02 MFI:46.5 VolRatio:0.0,NO,BULL,NONE,NO,NO,63.48,79.38,67.84,71.43,47.27,34.4,12 of 39,43.22,63.48,60.15,24 of 39,79.38,False,2408.9,BULL,BUY,REJECT,71.43,67.84,0,Insufficient historical candles.,2321.9,2495.9,2561.15,1.0,10,,,,,60.0,38.19,100.0,63.48,WATCH,,,Trade Grade : C,v1.0,,,,,True,ema_alignment=True; market_trend=True; sma_alignment=True,57.58,62.25,60.15,58.0,False,ema_alignment=False; market_trend=False; sma_alignment=False,30.3,37.75,34.4,58.0,Insufficient historical candles.
257,2026-07-23,JKCEMENT.NS,Basic Materials,Building Materials,NO_TRADE,"BUY engine validation failed (combined score 70.5, need 65). | SELL engine validation failed (combined score 55.6, need 65). | BUY Strength : 74.50 | SELL Strength : 64.02 | Neither BUY nor SELL satisfied minimum requirements. | Trade Grade : REJECT | Decision Quality : 67.86 |  | ========== AI DECISION ========== | Final Action : NO_TRADE | AI rejected the trade due to insufficient conviction. |  | BUY Score : 65.92 | SELL Score : 58.33 | BUY Probability : 83.09% | SELL Probability : 69.70% | R",61.21,5762.0,5762.0,7565.5,4671.5,5452.61,5394.64,5635.77,64.49,65.87,18.11,170.57,1.5,1.06,RSI:64.49 STOCH:95.0 ADX:18.11,ATR:170.57,CMF:-0.11 MFI:56.27 VolRatio:1.5,YES,BULL,NONE,YES,NO,65.92,83.09,61.21,74.5,58.33,36.06,11 of 39,69.7,65.92,61.21,22 of 39,83.09,False,5762.0,SIDEWAYS,NO_TRADE,REJECT,74.5,61.21,0,Decision engine rejected trade.,5420.86,6103.14,6358.99,1.0,0,,,,,40.0,39.5,100.0,65.92,,,,Trade Grade : REJECT,v1.0,,,,,False,ema_alignment=False; market_trend=False; sma_alignment=False,63.64,59.23,61.21,58.0,False,ema_alignment=False; market_trend=False; sma_alignment=False,30.3,40.78,36.06,58.0,Decision engine rejected trade.
258,2026-07-23,JBMA.NS,Consumer Cyclical,Auto Parts,NO_TRADE,"BUY engine validation failed (combined score 42.1, need 65). | SELL engine validation failed (combined score 55.4, need 65). | BUY Strength : 46.89 | SELL Strength : 53.59 | Neither BUY nor SELL satisfied minimum requirements. | Trade Grade : REJECT | Decision Quality : 56.56 |  | ========== AI DECISION ========== | Final Action : NO_TRADE | AI rejected the trade due to insufficient conviction. |  | BUY Score : 48.22 | SELL Score : 52.06 | BUY Probability : 45.56% | SELL Probability : 55.13% | R",59.54,659.1,659.1,790.0,477.0,678.26,668.98,634.35,32.55,-3.31,22.98,18.32,0.41,0.97,RSI:32.55 STOCH:5.38 ADX:22.98,ATR:18.32,CMF:-0.21 MFI:43.5 VolRatio:0.41,NO,NEUTRAL,NONE,NO,NO,52.06,55.13,59.54,53.59,52.06,59.54,19 of 39,55.13,48.22,30.92,10 of 39,45.56,False,659.1,SIDEWAYS,NO_TRADE,REJECT,53.59,59.54,0,Decision engine rejected trade.,622.46,695.74,723.22,1.0,0,,,,,35.0,32.66,0.0,52.06,,,,Trade Grade : REJECT,v1.0,,,,,True,ema_alignment=True; market_trend=False; sma_alignment=True,24.24,36.38,30.92,58.0,False,ema_alignment=False; market_trend=False; sma_alignment=False,54.55,63.62,59.54,58.0,Decision engine rejected trade.
259,2026-07-23,JKTYRE.NS,Consumer Cyclical,Auto Parts,NO_TRADE,"BUY engine validation failed (combined score 45.4, need 65). | SELL engine validation failed (combined score 56.0, need 65). | BUY Strength : 44.38 | SELL Strength : 61.07 | Neither BUY nor SELL satisfied minimum requirements. | Trade Grade : REJECT | Decision Quality : 54.44 |  | ========== AI DECISION ========== | Final Action : NO_TRADE | AI rejected the trade due to insufficient conviction. |  | BUY Score : 46.77 | SELL Score : 56.48 | BUY Probability : 41.99% | SELL Probability : 65.66% | R",47.81,391.15,391.15,611.9,311.0,402.32,401.73,416.14,36.97,1.63,22.61,11.61,0.56,0.97,RSI:36.97 STOCH:2.76 ADX:22.61,ATR:11.61,CMF:-0.12 MFI:50.68 VolRatio:0.56,NO,NEUTRAL,NONE,NO,NO,56.48,65.66,47.81,61.07,56.48,44.01,21 of 39,65.66,46.77,47.81,9 of 39,41.99,False,391.15,BEAR,NO_TRADE,REJECT,61.07,47.81,0,Decision engine rejected trade.,367.93,414.37,431.78,1.0,0,,,,,55.0,65.14,100.0,56.48,,,,Trade Grade : REJECT,v1.0,,,,,False,ema_alignment=False; market_trend=False; sma_alignment=False,21.21,69.58,47.81,58.0,False,ema_alignment=False; market_trend=True; sma_alignment=False,60.61,30.42,44.01,58.0,Decision engine rejected trade.
260,2026-07-23,JMFINANCIL.NS,Financial Services,Capital Markets,NO_TRADE,"BUY engine validation failed (combined score 34.2, need 65). | SELL engine validation failed (combined score 66.0, need 65). | BUY Strength : 31.09 | SELL Strength : 73.23 | Neither BUY nor SELL satisfied minimum requirements. | Trade Grade : REJECT | Decision Quality : 61.12 |  | ========== AI DECISION ========== | Final Action : NO_TRADE | AI rejected the trade due to insufficient conviction. |  | BUY Score : 38.37 | SELL Score : 64.88 | BUY Probability : 23.81% | SELL Probability : 81.58% | R",49.0,124.39,124.39,199.8,112.0,125.49,126.86,138.29,39.54,-0.63,15.75,3.72,0.73,0.99,RSI:39.54 STOCH:17.54 ADX:15.75,ATR:3.72,CMF:-0.21 MFI:62.58 VolRatio:0.73,NO,NEUTRAL,NONE,NO,NO,64.88,81.58,49.0,73.23,64.88,49.0,23 of 39,81.58,38.37,41.45,8 of 39,23.81,False,124.39,BEAR,NO_TRADE,REJECT,73.23,49.0,0,Decision engine rejected trade.,116.95,131.83,137.41,1.0,0,,,,,70.0,44.11,100.0,64.88,,,,Trade Grade : REJECT,v1.0,,,,,False,ema_alignment=False; market_trend=False; sma_alignment=False,21.21,58.01,41.45,58.0,True,ema_alignment=True; market_trend=True; sma_alignment=True,57.58,41.99,49.0,58.0,Decision engine rejected trade.
